Rating,maincateg,platform,price1,actprice1,norating1,noreviews1,star_5f,star_4f,star_3f,star_2f,star_1f,fulfilled1
3.6,1,1,499,999,85.0,15.0,34.0,22.0,9.0,5,15,1
4.3,1,1,699,999,601.0,101.0,337.0,170.0,41.0,24,29,1
4.3,1,1,545,999,21.0,6.0,12.0,6.0,1.0,1,1,0
4.0,1,1,473,499,474.0,95.0,253.0,102.0,55.0,13,49,1
4.0,0,1,1484,2699,81.0,7.0,45.0,12.0,13.0,4,7,1
3.7,0,1,379,999,67.0,8.0,31.0,12.0,5.0,8,11,1
3.9,1,1,424,500,1041.0,138.0,484.0,250.0,138.0,69,100,1
4.2,0,1,919,999,60.0,10.0,35.0,13.0,2.0,6,4,0
3.8,1,1,525,998,34.0,2.0,19.0,4.0,2.0,2,7,1
4.3,1,1,474,999,259.0,53.0,167.0,39.0,18.0,10,21,0
4.1,1,1,527,798,19237.0,3094.0,9577.0,4868.0,2618.0,895,1279,1
3.6,1,1,999,1996,548.0,99.0,237.0,89.0,98.0,39,85,1
4.2,1,1,249,699,512.0,72.0,298.0,107.0,54.0,24,29,1
4.0,0,1,449,999,8010.0,927.0,4512.0,1261.0,956.0,459,822,1
4.3,1,1,489,1099,156.0,22.0,89.0,40.0,14.0,7,6,0
4.0,1,1,468,999,523.0,71.0,258.0,134.0,65.0,22,44,0
4.0,1,1,319,1000,47.0,7.0,24.0,10.0,6.0,3,4,0
4.0,0,1,379,999,3447.0,450.0,1717.0,844.0,446.0,167,273,1
4.1,0,1,398,999,2330.0,385.0,1231.0,526.0,272.0,113,188,1
4.1,0,1,649,999,51.0,6.0,24.0,14.0,9.0,2,2,0
3.5,1,1,525,998,22.0,1.0,8.0,6.0,2.0,2,4,1
3.9,1,1,589,998,650.0,96.0,310.0,140.0,84.0,46,70,1
3.7,1,1,199,499,646.0,88.0,293.0,123.0,90.0,52,88,0
4.0,0,1,271,299,308.0,44.0,150.0,60.0,34.0,1243,1999,1
4.0,1,1,273,699,122.0,19.0,62.0,30.0,20.0,4,10,1
4.0,1,1,549,999,133.0,17.0,72.0,25.0,14.0,11,11,0
3.7,0,1,398,999,308.0,44.0,150.0,60.0,39.0,21,48,1
4.1,1,1,284,499,872.0,141.0,459.0,210.0,89.0,47,67,1
4.0,1,1,168,499,2111.0,223.0,1045.0,473.0,290.0,118,185,1
3.3,1,1,479,999,4.0,0.0,1.0,1.0,1.0,0,1,0
4.1,1,1,304,999,103.0,10.0,61.0,16.0,14.0,1,11,1
4.3,1,1,1699,3999,3096.0,325.0,1791.0,780.0,268.0,102,140,1
3.9,0,1,468,1299,1242.0,135.0,615.0,222.0,177.0,110,118,1
4.2,1,1,358,999,923.0,162.0,542.0,195.0,107.0,38,44,0
3.8,1,1,442,998,2673.0,401.0,1159.0,600.0,449.0,205,274,1
4.2,0,1,949,1049,49101.0,7248.0,27266.0,11914.0,4923.0,1871,3127,1
3.8,1,1,424,499,308.0,44.0,150.0,60.0,712.0,285,519,1
3.0,0,1,399,999,452.0,49.0,145.0,59.0,55.0,47,146,0
3.7,1,1,270,499,88.0,10.0,40.0,14.0,13.0,8,13,0
3.9,1,1,199,799,339.0,51.0,174.0,63.0,44.0,23,35,0
4.0,1,1,592,798,5657.0,991.0,2699.0,1400.0,833.0,287,438,1
3.8,0,1,419,999,10615.0,1369.0,5247.0,1762.0,1398.0,738,1470,1
3.9,0,1,1047,2299,1846.0,215.0,888.0,439.0,219.0,95,205,1
4.3,1,1,836,899,8998.0,1321.0,5182.0,2559.0,681.0,200,376,1
4.1,1,1,1499,1699,366.0,34.0,196.0,83.0,36.0,18,33,1
4.0,1,1,399,799,1174.0,215.0,609.0,253.0,152.0,55,107,1
4.0,0,1,275,499,1408.0,165.0,839.0,167.0,139.0,87,176,1
4.1,1,1,444,999,2562.0,393.0,1328.0,656.0,330.0,94,151,1
4.1,1,1,345,795,961.0,126.0,503.0,219.0,121.0,45,80,0
4.1,0,1,2083,4016,4813.0,587.0,3535.0,562.0,419.0,172,404,1
3.8,0,1,426,999,112.0,12.0,54.0,18.0,14.0,11,15,1
4.1,1,1,599,1299,1253.0,196.0,716.0,238.0,104.0,71,124,1
4.2,0,1,698,699,691.0,90.0,393.0,152.0,74.0,24,48,0
3.3,1,1,169,499,4.0,1.0,1.0,1.0,0.0,2,0,0
4.3,1,1,3998,3999,51.0,8.0,31.0,11.0,5.0,2,2,1
5.0,1,1,349,899,3.0,2.0,3.0,0.0,0.0,1,0,0
4.8,1,1,349,899,5.0,0.0,3.0,0.0,0.0,0,0,1
4.3,1,0,499,499,308.0,153.0,4.0,4.0,10.0,24,57,1
4.0,0,1,315,499,5588.0,579.0,3309.0,780.0,533.0,321,645,1
4.0,0,1,399,499,1165.0,140.0,553.0,303.0,154.0,54,101,1
3.6,0,1,199,499,144.0,19.0,66.0,22.0,18.0,12,26,0
3.8,0,1,299,1499,1630.0,176.0,826.0,240.0,207.0,96,261,0
3.9,1,1,284,499,989.0,138.0,483.0,187.0,139.0,63,117,0
4.0,1,1,549,999,1616.0,279.0,802.0,382.0,195.0,92,145,1
4.2,0,1,525,937,351.0,48.0,118.0,46.0,75.0,12,26,1
4.3,1,1,365,999,556.0,87.0,352.0,103.0,46.0,21,34,0
3.4,1,1,330,499,307.0,33.0,117.0,50.0,38.0,32,70,0
3.9,0,1,434,499,220.0,33.0,114.0,38.0,31.0,12,25,0
4.2,1,1,1574,5999,135.0,14.0,78.0,33.0,12.0,3,10,1
3.9,1,1,199,499,2598.0,367.0,1291.0,518.0,317.0,190,282,0
3.0,0,1,1199,1999,3.0,0.0,1.0,0.0,1.0,0,1,0
4.0,0,1,739,1299,1954.0,303.0,1029.0,397.0,234.0,114,180,1
4.4,0,1,388,599,5.0,0.0,3.0,1.0,1.0,0,0,0
4.1,0,1,759,3999,16771.0,2132.0,9350.0,3196.0,2028.0,836,1361,1
4.0,1,1,756,899,940.0,130.0,448.0,257.0,101.0,42,89,1
3.8,1,1,199,499,787.0,99.0,385.0,148.0,98.0,55,101,0
3.7,1,1,444,499,114.0,13.0,51.0,23.0,10.0,13,17,0
3.9,0,1,949,2999,383.0,54.0,187.0,81.0,46.0,21,48,1
4.1,1,1,599,999,1947.0,311.0,1045.0,421.0,226.0,103,151,1
4.2,1,1,159,452,991.0,170.0,511.0,344.0,153.0,76,55,0
4.1,1,1,344,999,2266.0,338.0,1227.0,538.0,231.0,104,159,0
4.1,1,1,459,999,308.0,44.0,150.0,35.0,21.0,11,15,1
3.9,0,1,485,999,1092.0,128.0,509.0,254.0,152.0,62,115,0
4.0,1,1,355,799,153.0,15.0,75.0,36.0,16.0,13,13,0
4.0,1,1,260,499,7.0,1.0,4.0,1.0,1.0,0,1,0
3.9,1,1,331,999,166.0,25.0,81.0,32.0,24.0,12,17,0
4.3,1,1,469,999,328.0,57.0,184.0,86.0,30.0,13,15,0
4.1,1,1,426,1085,4072.0,671.0,1727.0,170.0,349.0,225,146,1
3.8,0,1,379,1123,1683.0,262.0,917.0,219.0,176.0,95,276,1
3.8,1,1,3519,6099,13.0,0.0,8.0,1.0,1.0,0,3,0
4.0,0,1,188,634,66.0,9.0,19.0,11.0,10.0,4,8,0
4.4,0,1,2499,4999,44.0,5.0,28.0,11.0,2.0,1,2,0
4.2,0,1,449,999,321.0,48.0,192.0,62.0,34.0,17,16,1
4.1,0,1,699,1998,1496.0,221.0,872.0,256.0,156.0,68,144,1
3.9,1,1,449,999,538.0,62.0,254.0,120.0,81.0,40,43,0
3.2,0,1,1895,2195,10.0,1.0,4.0,1.0,0.0,3,2,0
4.0,0,1,435,999,148.0,19.0,85.0,17.0,22.0,13,11,0
4.8,1,1,2088,3499,6.0,0.0,5.0,1.0,0.0,0,0,1
3.8,0,1,854,1499,196.0,19.0,92.0,44.0,21.0,12,27,1
4.2,0,1,999,1412,4591.0,769.0,3292.0,1223.0,29.0,212,407,1
4.4,1,1,948,1020,15.0,2.0,10.0,3.0,1.0,0,1,1
4.2,0,1,799,1299,2249.0,324.0,1466.0,343.0,158.0,100,182,1
3.7,0,1,549,3999,190.0,33.0,97.0,22.0,27.0,13,31,1
4.1,1,1,599,999,2563.0,467.0,1479.0,485.0,281.0,113,205,1
4.2,0,1,474,999,75.0,13.0,41.0,20.0,6.0,5,3,0
3.7,1,1,284,999,6.0,1.0,3.0,1.0,0.0,1,1,1
4.3,1,1,1048,2295,18.0,2.0,10.0,6.0,1.0,0,1,1
4.1,1,1,475,999,6809.0,963.0,3644.0,1507.0,810.0,335,510,1
4.1,1,1,419,999,112.0,19.0,67.0,16.0,13.0,3,13,0
3.6,1,1,298,599,70.0,7.0,27.0,14.0,12.0,9,8,1
3.8,0,1,499,999,39.0,4.0,21.0,6.0,3.0,1,8,0
4.2,0,1,1500,2999,5108.0,681.0,2810.0,1344.0,479.0,199,276,1
4.2,0,0,499,799,1.0,1.0,6.0,3.0,9.0,25,57,1
3.3,1,1,314,449,139.0,18.0,54.0,15.0,20.0,14,36,0
3.8,0,1,317,799,64.0,8.0,32.0,11.0,5.0,5,11,0
4.1,0,1,307,999,239.0,21.0,135.0,41.0,30.0,13,20,0
4.4,1,1,372,699,24.0,1.0,11.0,12.0,1.0,0,0,0
4.2,0,1,630,749,70837.0,11734.0,41410.0,16453.0,6485.0,2192,4297,1
3.6,1,1,664,1499,33.0,6.0,14.0,8.0,2.0,2,7,1
4.2,1,1,594,1199,70.0,11.0,40.0,17.0,4.0,4,5,1
4.1,1,1,664,999,1788.0,341.0,1041.0,324.0,191.0,84,148,1
3.6,1,1,199,499,95.0,11.0,44.0,13.0,10.0,8,20,0
3.7,0,1,199,799,139.0,15.0,67.0,23.0,14.0,12,23,0
4.1,0,1,1784,2695,308.0,44.0,150.0,826.0,34.0,116,210,1
4.2,1,1,322,599,85.0,13.0,51.0,17.0,8.0,3,6,0
3.5,0,1,499,999,121.0,15.0,49.0,20.0,20.0,4,28,1
3.8,0,1,476,1399,80.0,9.0,35.0,19.0,12.0,6,8,0
4.0,1,1,599,1499,485.0,65.0,241.0,106.0,63.0,31,45,0
4.1,1,1,449,999,3976.0,508.0,1984.0,1010.0,519.0,177,288,1
4.1,1,1,239,499,83.0,12.0,48.0,15.0,7.0,7,6,0
3.9,0,1,319,999,3184.0,395.0,1613.0,508.0,452.0,233,378,0
4.2,1,1,586,649,160.0,33.0,83.0,44.0,19.0,2,12,1
3.7,0,1,216,499,13702.0,1813.0,6200.0,2605.0,1898.0,1075,1924,1
4.4,1,1,474,999,7.0,0.0,6.0,0.0,0.0,0,1,0
3.9,0,1,322,999,1738.0,229.0,852.0,315.0,261.0,112,198,0
4.2,0,1,1049,1499,9327.0,1516.0,5350.0,2086.0,885.0,339,667,1
4.0,0,1,1000,1299,308.0,38.0,150.0,60.0,31.0,11,29,1
4.1,1,1,591,840,19237.0,3094.0,11952.0,3226.0,3222.0,1020,984,1
3.9,0,1,765,999,43.0,5.0,21.0,8.0,7.0,4,3,0
3.9,1,1,209,499,295.0,43.0,152.0,50.0,42.0,21,33,0
4.2,1,1,864,1299,158.0,27.0,86.0,42.0,14.0,5,11,1
3.9,1,1,999,1499,512.0,78.0,283.0,75.0,58.0,30,66,1
3.9,0,1,229,1299,1168.0,130.0,628.0,178.0,147.0,71,144,1
4.4,1,1,463,799,5.0,1.0,3.0,1.0,1.0,0,0,0
3.9,1,1,474,999,308.0,44.0,88.0,60.0,34.0,19,16,1
4.2,1,1,594,1499,71.0,5.0,45.0,11.0,6.0,4,5,1
3.4,1,1,663,1499,26.0,0.0,10.0,5.0,3.0,1,7,0
4.3,1,1,740,999,3.0,0.0,1.0,2.0,0.0,0,0,0
4.1,1,1,1743,2490,14.0,0.0,8.0,3.0,1.0,1,1,0
4.0,0,1,445,999,2028.0,282.0,1028.0,429.0,249.0,105,217,1
3.8,0,1,379,999,10032.0,1280.0,4891.0,1600.0,1373.0,772,1396,1
4.1,0,1,1299,2999,190.0,28.0,108.0,38.0,20.0,7,17,1
3.8,0,1,569,999,450.0,45.0,239.0,59.0,52.0,30,70,1
3.7,1,1,455,999,635.0,90.0,298.0,103.0,73.0,56,107,0
3.8,1,1,179,499,108.0,10.0,54.0,20.0,9.0,8,17,0
4.3,0,1,1649,2999,6739.0,958.0,3902.0,1767.0,567.0,204,299,1
4.3,1,0,449,449,5.0,2.0,0.0,0.0,23.0,23,54,0
3.3,0,1,999,3485,15.0,2.0,7.0,1.0,1.0,1,5,1
4.2,0,1,599,1699,2027.0,397.0,1308.0,262.0,153.0,98,206,1
3.7,1,1,199,499,646.0,88.0,293.0,123.0,90.0,52,88,0
4.1,1,1,349,699,2894.0,435.0,1502.0,742.0,350.0,147,159,0
3.8,0,1,249,499,3879.0,431.0,2126.0,408.0,390.0,285,670,1
4.3,1,1,260,399,57.0,5.0,36.0,10.0,6.0,3,2,0
3.6,0,1,444,699,2611.0,387.0,1155.0,442.0,371.0,196,447,1
4.2,0,1,698,699,102.0,16.0,60.0,22.0,9.0,5,6,0
3.9,1,1,299,499,96.0,17.0,53.0,15.0,7.0,6,15,0
4.2,1,1,849,899,531.0,75.0,301.0,138.0,44.0,18,30,1
4.1,1,1,389,999,414.0,55.0,218.0,99.0,58.0,17,22,1
3.8,0,1,322,999,397.0,53.0,185.0,75.0,62.0,30,45,0
3.3,1,1,449,499,44.0,3.0,11.0,14.0,4.0,6,9,1
4.0,1,1,275,999,131.0,9.0,70.0,25.0,17.0,7,12,0
4.2,1,1,407,999,107.0,16.0,63.0,23.0,11.0,3,7,1
3.8,1,0,499,569,94.0,48.0,12.0,11.0,6.0,27,45,0
4.4,0,1,445,799,7.0,0.0,4.0,2.0,1.0,0,0,0
4.0,0,1,458,999,457.0,73.0,237.0,86.0,69.0,18,47,1
3.8,1,1,199,499,787.0,99.0,385.0,148.0,98.0,55,101,0
4.4,1,1,2562,4095,5.0,0.0,2.0,3.0,0.0,0,0,1
4.3,1,1,990,999,152.0,26.0,102.0,24.0,8.0,8,10,0
3.9,1,1,278,799,582.0,60.0,301.0,104.0,78.0,36,63,0
4.2,1,1,769,799,17.0,2.0,11.0,6.0,0.0,0,2,1
3.7,1,1,199,499,646.0,88.0,295.0,123.0,90.0,52,89,0
3.9,0,1,399,999,48699.0,5549.0,25774.0,7482.0,5805.0,3371,6267,1
4.3,1,1,1395,4999,208.0,31.0,119.0,55.0,18.0,2,14,1
4.2,1,1,265,399,26.0,5.0,15.0,5.0,2.0,3,1,0
4.1,1,1,999,1699,51.0,5.0,25.0,10.0,13.0,1,2,0
4.1,0,1,672,799,19213.0,2500.0,10847.0,4032.0,1901.0,854,1579,1
4.1,1,1,569,999,563.0,77.0,307.0,115.0,68.0,26,47,1
3.6,1,1,429,999,91.0,14.0,37.0,20.0,9.0,13,12,0
3.4,1,1,626,999,265.0,29.0,101.0,42.0,40.0,34,49,0
4.1,1,1,474,999,1636.0,287.0,839.0,388.0,202.0,63,143,1
4.8,0,1,379,999,4.0,0.0,3.0,1.0,0.0,0,0,0
4.7,1,1,339,799,6.0,0.0,4.0,2.0,0.0,0,0,0
4.3,0,1,2303,4799,1064.0,120.0,639.0,264.0,80.0,29,52,1
3.9,1,1,322,999,308.0,44.0,206.0,103.0,34.0,36,46,1
3.9,1,1,299,599,194.0,26.0,88.0,40.0,26.0,11,20,0
4.4,0,1,349,999,13.0,0.0,10.0,1.0,0.0,1,1,0
3.8,1,1,210,499,656.0,83.0,317.0,112.0,91.0,50,86,0
4.1,1,1,309,499,319.0,52.0,160.0,74.0,43.0,20,19,1
4.2,1,1,2364,4299,166.0,24.0,94.0,39.0,12.0,6,15,1
4.2,1,1,271,799,808.0,115.0,442.0,193.0,85.0,34,54,0
3.7,0,1,499,999,176.0,29.0,81.0,34.0,21.0,10,30,1
4.0,0,1,634,2495,50918.0,6886.0,28178.0,9122.0,6047.0,2625,4946,1
3.9,1,1,284,1299,312.0,34.0,162.0,52.0,38.0,24,38,0
4.1,0,1,379,999,3657.0,482.0,1998.0,729.0,450.0,205,275,0
4.3,1,1,399,1200,104.0,14.0,69.0,14.0,7.0,6,8,1
4.1,0,1,499,999,4354.0,650.0,2429.0,818.0,471.0,207,429,0
4.1,1,1,375,499,2842.0,472.0,1489.0,653.0,354.0,133,216,0
4.7,0,0,399,399,18.0,10.0,0.0,0.0,0.0,29,71,0
3.7,0,1,439,1499,2000.0,230.0,917.0,309.0,290.0,163,321,0
4.9,1,1,1800,3999,15.0,3.0,13.0,2.0,0.0,0,0,1
4.2,1,1,379,599,1249.0,219.0,688.0,311.0,138.0,41,72,1
4.3,1,1,439,599,61.0,10.0,39.0,12.0,3.0,2,5,1
4.2,1,1,312,999,122.0,18.0,64.0,32.0,14.0,8,5,1
3.8,1,1,995,1695,9.0,2.0,4.0,1.0,2.0,2,0,0
3.8,1,1,2467,4495,9.0,1.0,3.0,2.0,3.0,1,0,0
3.7,0,1,529,999,1674.0,193.0,799.0,219.0,223.0,140,293,0
4.2,1,1,499,999,308.0,44.0,150.0,45.0,18.0,3,14,1
4.1,1,1,578,649,971.0,212.0,514.0,245.0,94.0,38,80,0
3.8,1,1,395,599,121.0,18.0,62.0,19.0,13.0,11,16,0
4.4,0,1,325,999,27.0,6.0,15.0,9.0,2.0,0,1,1
4.0,0,1,220,299,1004.0,119.0,509.0,205.0,133.0,50,107,1
4.1,1,1,393,999,346.0,59.0,178.0,90.0,38.0,13,27,1
4.7,1,1,2113,2895,33.0,8.0,27.0,5.0,1.0,0,1,1
4.5,1,1,499,999,8.0,2.0,4.0,2.0,1.0,0,0,1
4.0,1,1,284,799,5.0,1.0,0.0,5.0,0.0,0,0,0
4.1,0,1,269,499,3594.0,500.0,1945.0,717.0,453.0,175,304,1
3.9,0,1,774,999,308.0,269.0,150.0,60.0,213.0,102,177,1
3.9,0,1,949,2849,1186.0,152.0,597.0,241.0,144.0,70,134,1
4.1,0,1,999,1199,5297.0,750.0,2907.0,1156.0,507.0,256,471,1
3.9,1,1,309,999,228.0,30.0,125.0,30.0,24.0,18,31,0
4.0,1,1,438,839,308.0,44.0,150.0,60.0,7.0,3,7,0
4.2,0,1,649,1299,761.0,97.0,455.0,148.0,71.0,27,60,1
4.1,0,1,664,699,1168.0,149.0,632.0,263.0,123.0,55,95,0
4.5,0,1,2399,5999,168.0,23.0,116.0,33.0,11.0,3,5,1
4.0,1,1,549,999,1616.0,279.0,803.0,382.0,195.0,92,145,1
4.3,0,1,1800,3599,308.0,44.0,145.0,60.0,34.0,7,12,1
4.1,0,1,734,799,223.0,33.0,113.0,61.0,28.0,6,15,1
4.1,1,0,494,549,131.0,42.0,7.0,5.0,9.0,25,54,0
4.0,1,1,464,489,10575.0,1573.0,4899.0,2843.0,1417.0,512,904,1
3.8,1,1,498,999,5.0,0.0,2.0,2.0,0.0,0,1,0
3.5,1,1,363,999,49.0,3.0,21.0,8.0,6.0,1,15,0
4.5,1,1,1589,5299,46.0,7.0,32.0,10.0,4.0,0,2,0
4.2,1,1,198,499,118.0,12.0,67.0,22.0,16.0,7,6,0
4.3,1,1,2436,4499,16.0,2.0,8.0,1.0,3.0,0,0,1
3.5,1,1,319,499,1147.0,161.0,461.0,198.0,171.0,108,209,1
4.1,0,1,629,1499,308.0,44.0,150.0,60.0,3642.0,1283,2093,1
4.6,1,1,3219,6599,7.0,1.0,5.0,1.0,1.0,0,0,0
4.1,0,1,439,999,139.0,10.0,88.0,21.0,7.0,7,16,1
3.8,1,1,442,989,348.0,49.0,212.0,101.0,44.0,37,61,0
3.8,0,1,699,999,46.0,4.0,22.0,7.0,8.0,3,6,0
3.9,1,1,269,700,109.0,17.0,59.0,18.0,10.0,6,16,0
4.2,1,1,2217,5733,90.0,11.0,50.0,20.0,8.0,7,5,1
3.3,0,1,435,855,117.0,12.0,42.0,10.0,11.0,15,31,0
4.3,1,1,498,999,4869.0,829.0,3009.0,998.0,448.0,179,246,1
4.0,1,1,340,1497,275.0,41.0,145.0,55.0,32.0,15,25,0
4.2,1,1,599,999,235.0,56.0,132.0,58.0,26.0,4,15,0
4.5,1,1,2279,3999,13.0,2.0,8.0,3.0,2.0,0,0,1
4.2,1,1,849,999,561.0,72.0,299.0,161.0,47.0,14,40,0
4.0,1,1,189,499,61.0,4.0,34.0,8.0,9.0,4,6,0
4.3,1,1,499,1599,194.0,34.0,127.0,45.0,16.0,8,11,0
3.6,0,0,449,449,1.0,781.0,17.0,7.0,15.0,21,40,0
4.0,0,1,449,999,156.0,20.0,84.0,29.0,19.0,7,17,1
4.1,1,1,360,599,22388.0,2911.0,11324.0,6120.0,2743.0,917,1284,1
4.1,1,1,279,499,63.0,12.0,35.0,11.0,9.0,5,3,1
4.2,0,1,1448,1499,29101.0,4317.0,17349.0,6364.0,2377.0,1014,1997,1
4.1,1,1,379,999,1107.0,194.0,569.0,273.0,133.0,55,79,0
4.2,0,1,1619,5399,300.0,42.0,155.0,101.0,20.0,8,16,1
3.4,0,1,425,999,7.0,0.0,3.0,0.0,2.0,1,1,0
3.9,1,1,299,599,1002.0,121.0,537.0,147.0,140.0,65,113,0
4.0,0,1,378,900,15086.0,1984.0,7643.0,3227.0,1989.0,807,1420,1
3.6,0,1,873,2299,657.0,81.0,252.0,148.0,103.0,55,99,1
4.0,0,1,399,499,2541.0,307.0,1295.0,549.0,315.0,150,232,1
3.3,0,1,1299,3299,15.0,3.0,6.0,2.0,1.0,2,4,0
3.9,0,1,399,999,65.0,4.0,28.0,18.0,8.0,5,6,1
4.7,1,1,316,999,7.0,0.0,7.0,0.0,1.0,0,0,1
4.1,1,1,1499,1699,366.0,34.0,196.0,83.0,36.0,18,33,1
4.0,0,1,350,499,698.0,82.0,367.0,134.0,92.0,39,66,0
4.0,1,1,199,699,1809.0,221.0,931.0,366.0,233.0,105,174,0
4.7,1,1,339,799,6.0,0.0,3.0,2.0,0.0,0,0,0
4.2,0,1,299,599,53.0,5.0,27.0,16.0,5.0,1,4,1
3.7,1,1,349,899,196.0,23.0,84.0,43.0,27.0,13,29,1
4.1,1,1,474,999,3603.0,496.0,1976.0,702.0,421.0,221,283,1
4.1,0,1,1049,1199,1503.0,209.0,745.0,415.0,154.0,62,127,0
4.1,0,1,1499,2499,6550.0,880.0,3527.0,1668.0,629.0,231,495,1
3.7,0,1,349,999,62.0,11.0,25.0,10.0,17.0,5,5,0
3.9,1,1,474,999,1509.0,230.0,730.0,330.0,196.0,115,138,1
4.1,0,1,1689,1699,677.0,90.0,369.0,153.0,63.0,30,62,0
4.0,0,1,499,999,792.0,106.0,415.0,158.0,99.0,44,76,1
4.0,1,1,299,499,1102.0,180.0,535.0,269.0,163.0,53,83,1
4.1,1,1,1379,2299,97.0,9.0,50.0,25.0,11.0,6,5,1
4.3,0,1,569,1299,239.0,45.0,151.0,42.0,19.0,10,17,1
3.0,1,1,711,999,8.0,1.0,2.0,2.0,1.0,0,3,0
4.0,1,1,349,499,1573.0,203.0,785.0,340.0,226.0,92,130,1
4.4,1,1,3499,4999,392.0,57.0,262.0,82.0,23.0,9,16,1
3.0,1,1,219,499,308.0,44.0,150.0,2.0,2.0,2,2,1
3.4,1,1,749,999,18.0,2.0,5.0,5.0,3.0,2,3,0
4.2,1,1,2794,4299,166.0,24.0,94.0,39.0,12.0,6,15,1
3.9,0,1,899,1299,11.0,1.0,4.0,5.0,0.0,1,1,0
4.1,1,1,399,499,901.0,144.0,473.0,198.0,107.0,51,71,1
4.3,1,1,474,999,255.0,51.0,167.0,39.0,18.0,10,21,0
4.2,0,1,199,999,620.0,82.0,378.0,99.0,58.0,36,49,1
4.1,1,1,275,699,297.0,41.0,174.0,49.0,35.0,18,21,0
4.0,1,1,379,499,308.0,44.0,150.0,60.0,121.0,51,84,1
4.3,0,1,400,999,308.0,44.0,11.0,60.0,0.0,1,1,1
4.0,1,1,399,699,4532.0,795.0,2177.0,1100.0,630.0,248,380,0
3.8,0,1,292,1249,520.0,65.0,221.0,123.0,81.0,29,66,1
4.0,0,1,358,999,887.0,103.0,464.0,191.0,107.0,59,66,1
3.6,0,1,379,999,444.0,49.0,167.0,113.0,61.0,43,60,1
3.5,1,1,299,699,442.0,61.0,169.0,78.0,67.0,45,82,0
3.4,0,0,499,599,11.0,9.0,0.0,0.0,30.0,13,57,1
3.9,1,1,455,981,1353.0,202.0,1541.0,217.0,215.0,23,270,0
3.8,1,1,162,215,4465.0,656.0,3249.0,1137.0,962.0,144,578,1
4.2,1,0,1326,1421,117.0,54.0,8.0,7.0,6.0,16,63,1
4.4,1,1,1229,4099,115.0,21.0,71.0,28.0,6.0,4,5,1
4.1,1,1,399,899,231.0,39.0,118.0,62.0,20.0,13,19,1
4.1,0,1,481,999,864.0,108.0,508.0,145.0,103.0,32,76,1
4.3,0,1,2279,3999,308.0,44.0,150.0,60.0,235.0,112,230,1
3.9,0,1,939,1499,18.0,1.0,9.0,4.0,1.0,3,1,0
4.2,1,1,699,1499,34653.0,5070.0,18682.0,9746.0,3351.0,1074,1802,1
4.2,1,1,425,499,69.0,15.0,42.0,11.0,7.0,3,6,0
4.3,1,1,819,999,5646.0,828.0,3027.0,1732.0,533.0,151,218,1
3.7,1,1,1365,2495,10.0,3.0,3.0,3.0,3.0,0,1,1
4.1,1,1,499,999,11.0,0.0,5.0,4.0,1.0,0,1,0
5.0,0,1,1494,2490,2.0,1.0,2.0,0.0,0.0,0,0,1
3.9,0,1,749,999,36.0,9.0,18.0,6.0,5.0,3,4,0
3.5,0,1,399,999,4169.0,512.0,1766.0,625.0,548.0,374,856,1
4.2,1,1,475,999,116.0,19.0,66.0,24.0,16.0,1,9,1
4.1,0,1,249,499,251.0,31.0,155.0,29.0,30.0,12,25,1
4.1,0,1,3079,5599,14.0,1.0,6.0,5.0,2.0,1,0,1
3.9,0,1,499,799,47.0,4.0,27.0,7.0,4.0,1,8,0
4.0,0,1,575,2249,323.0,44.0,150.0,60.0,40.0,22,27,1
4.2,1,1,599,999,10.0,0.0,6.0,2.0,1.0,0,1,1
4.2,1,1,411,1017,1259.0,218.0,902.0,409.0,133.0,87,114,1
4.2,1,1,425,499,308.0,44.0,150.0,57.0,24.0,9,23,0
3.9,0,1,729,1299,5696.0,728.0,2407.0,1714.0,770.0,290,515,1
3.9,1,1,191,599,1000.0,119.0,535.0,147.0,141.0,65,112,0
4.0,1,1,917,2999,369.0,40.0,179.0,94.0,47.0,20,29,1
4.3,0,1,1524,2499,725.0,91.0,411.0,195.0,70.0,20,29,1
4.4,0,1,4859,8999,14.0,0.0,10.0,2.0,1.0,0,1,1
3.9,1,1,977,2095,361.0,68.0,166.0,95.0,38.0,14,48,0
4.3,1,1,819,999,5646.0,828.0,3019.0,1729.0,529.0,151,218,1
4.1,0,1,1048,3132,10117.0,1396.0,4383.0,3084.0,1000.0,542,276,1
4.2,1,1,460,999,2361.0,401.0,1380.0,457.0,253.0,98,173,1
4.0,1,1,616,999,3643.0,605.0,1757.0,986.0,465.0,156,279,1
3.9,1,1,299,599,222.0,38.0,110.0,45.0,27.0,18,23,0
4.4,1,1,974,1299,377.0,57.0,253.0,77.0,17.0,9,21,0
4.1,1,1,350,999,669.0,95.0,349.0,154.0,89.0,31,46,0
3.2,1,1,633,699,308.0,44.0,1.0,60.0,1.0,2,0,1
4.3,1,1,989,3299,96.0,11.0,54.0,29.0,6.0,5,2,1
4.0,1,1,314,499,502.0,72.0,261.0,88.0,72.0,32,49,1
4.2,0,1,2279,5999,308.0,44.0,318.0,60.0,45.0,19,39,1
3.6,1,1,449,599,148.0,19.0,58.0,34.0,16.0,17,23,1
4.0,1,1,251,699,122.0,19.0,60.0,30.0,19.0,4,9,1
3.3,0,1,429,1000,20.0,2.0,5.0,3.0,7.0,2,3,0
4.0,1,1,449,999,54.0,12.0,29.0,13.0,3.0,3,6,1
